keyword,author_id
 D. Process monitoring,7408416878
 E. Liquid composite molding,7408416878
 E. Resin flow,7408416878
A. Fabrics/textiles,11042527300
 B. Permeability,11042527300
 D. Process monitoring,11042527300
 E. Liquid composite molding,11042527300
 E. Resin flow,11042527300
A. Fabrics/textiles,56185388600
 B. Permeability,56185388600
 D. Process monitoring,56185388600
 E. Liquid composite molding,56185388600
 E. Resin flow,56185388600
A. Fabrics/textiles,57207844500
 B. Permeability,57207844500
 D. Process monitoring,57207844500
 E. Liquid composite molding,57207844500
 E. Resin flow,57207844500
A. Fabrics/textiles,57189577432
 B. Permeability,57189577432
 D. Process monitoring,57189577432
 E. Liquid composite molding,57189577432
 E. Resin flow,57189577432
A. Fabrics/textiles,6602943081
 B. Permeability,6602943081
 D. Process monitoring,6602943081
 E. Liquid composite molding,6602943081
 E. Resin flow,6602943081
A. Fabrics/textiles,57207842677
 B. Permeability,57207842677
 D. Process monitoring,57207842677
 E. Liquid composite molding,57207842677
 E. Resin flow,57207842677
A. Fabrics/textiles,39062078800
 B. Permeability,39062078800
 D. Process monitoring,39062078800
 E. Liquid composite molding,39062078800
 E. Resin flow,39062078800
A. Fabrics/textiles,7101608513
 B. Permeability,7101608513
 D. Process monitoring,7101608513
 E. Liquid composite molding,7101608513
 E. Resin flow,7101608513
A. Fabrics/textiles,6602499334
 B. Permeability,6602499334
 D. Process monitoring,6602499334
 E. Liquid composite molding,6602499334
 E. Resin flow,6602499334
A. Fabrics/textiles,57202152216
 B. Permeability,57202152216
 D. Process monitoring,57202152216
 E. Liquid composite molding,57202152216
 E. Resin flow,57202152216
A. Fabrics/textiles,57213372150
 B. Permeability,57213372150
 D. Process monitoring,57213372150
 E. Liquid composite molding,57213372150
 E. Resin flow,57213372150
A. Fabrics/textiles,8555191500
 B. Permeability,8555191500
 D. Process monitoring,8555191500
 E. Liquid composite molding,8555191500
 E. Resin flow,8555191500
A. Fabrics/textiles,57195579636
 B. Permeability,57195579636
 D. Process monitoring,57195579636
 E. Liquid composite molding,57195579636
 E. Resin flow,57195579636
A. Fabrics/textiles,57207842193
 B. Permeability,57207842193
 D. Process monitoring,57207842193
 E. Liquid composite molding,57207842193
 E. Resin flow,57207842193
A. Fabrics/textiles,57203836326
 B. Permeability,57203836326
 D. Process monitoring,57203836326
 E. Liquid composite molding,57203836326
 E. Resin flow,57203836326
A. Fabrics/textiles,55639502500
 B. Permeability,55639502500
 D. Process monitoring,55639502500
 E. Liquid composite molding,55639502500
 E. Resin flow,55639502500
A. Fabrics/textiles,6602168494
 B. Permeability,6602168494
 D. Process monitoring,6602168494
 E. Liquid composite molding,6602168494
 E. Resin flow,6602168494
Bioorthogonal chemistry,57209284973
 Biotechnology,57209284973
 Metabolic labeling,57209284973
 Proteomics,57209284973
 Residue-specific labeling,57209284973
 Site-specific labeling,57209284973
Bioorthogonal chemistry,56221901100
 Biotechnology,56221901100
 Metabolic labeling,56221901100
 Proteomics,56221901100
 Residue-specific labeling,56221901100
 Site-specific labeling,56221901100
Bioorthogonal chemistry,6507753128
 Biotechnology,6507753128
 Metabolic labeling,6507753128
 Proteomics,6507753128
 Residue-specific labeling,6507753128
 Site-specific labeling,6507753128
Bioorthogonal chemistry,56266132600
 Biotechnology,56266132600
 Metabolic labeling,56266132600
 Proteomics,56266132600
 Residue-specific labeling,56266132600
 Site-specific labeling,56266132600
Bioorthogonal chemistry,6504734319
 Biotechnology,6504734319
 Metabolic labeling,6504734319
 Proteomics,6504734319
 Residue-specific labeling,6504734319
 Site-specific labeling,6504734319
Evolutionary constructed features,57204433875
 Hardware implementation,57204433875
 Jet features,57204433875
 Object classification,57204433875
Evolutionary constructed features,7406665619
 Hardware implementation,7406665619
 Jet features,7406665619
 Object classification,7406665619
design critique,24759275600
 design education,24759275600
 ethics,24759275600
 philosophy of design,24759275600
 reasoning,24759275600
design critique,57207312334
 design education,57207312334
 ethics,57207312334
 philosophy of design,57207312334
 reasoning,57207312334
Functional data analysis,57192981384
 Internal knee extension moment,57192981384
 Knee flexion angle,57192981384
 Vertical ground reaction force,57192981384
 Waveform analysis,57192981384
Functional data analysis,57190258899
 Internal knee extension moment,57190258899
 Knee flexion angle,57190258899
 Vertical ground reaction force,57190258899
 Waveform analysis,57190258899
Functional data analysis,24333330300
 Internal knee extension moment,24333330300
 Knee flexion angle,24333330300
 Vertical ground reaction force,24333330300
 Waveform analysis,24333330300
Functional data analysis,57189382200
 Internal knee extension moment,57189382200
 Knee flexion angle,57189382200
 Vertical ground reaction force,57189382200
 Waveform analysis,57189382200
Functional data analysis,57203250533
 Internal knee extension moment,57203250533
 Knee flexion angle,57203250533
 Vertical ground reaction force,57203250533
 Waveform analysis,57203250533
Bag-of-features model,57203957449
 Chinese food,57203957449
 Convolutional neural network,57203957449
 Recognition,57203957449
Bag-of-features model,14059209700
 Chinese food,14059209700
 Convolutional neural network,14059209700
 Recognition,14059209700
Bag-of-features model,7406665619
 Chinese food,7406665619
 Convolutional neural network,7406665619
 Recognition,7406665619
Bag-of-features model,55367023500
 Chinese food,55367023500
 Recognition,55367023500
Compliant mechanisms,57201759181
 Dynamic stiffness matrix,57201759181
 Flexure hinge,57201759181
 Micro-/nano positioning,57201759181
Compliant mechanisms,16548784600
 Dynamic stiffness matrix,16548784600
 Flexure hinge,16548784600
 Micro-/nano positioning,16548784600
Compliant mechanisms,57188833818
 Dynamic stiffness matrix,57188833818
 Flexure hinge,57188833818
 Micro-/nano positioning,57188833818
adaptive filtering,57210286057
 physical-layer security,57210286057
 self-jamming,57210286057
adaptive filtering,57210287346
 physical-layer security,57210287346
 self-jamming,57210287346
adaptive filtering,17434035200
 physical-layer security,17434035200
 self-jamming,17434035200
adaptive filtering,24726409500
 physical-layer security,24726409500
 self-jamming,24726409500
adaptive filtering,35147940600
 physical-layer security,35147940600
 self-jamming,35147940600
Adaptive physical-layer security,57210288854
 coding for secrecy,57210288854
 interleaving,57210288854
 puncturing,57210288854
 scrambling,57210288854
Adaptive physical-layer security,57214559823
 coding for secrecy,57214559823
 interleaving,57214559823
 puncturing,57214559823
 scrambling,57214559823
Adaptive physical-layer security,17434035200
 coding for secrecy,17434035200
 interleaving,17434035200
 puncturing,17434035200
 scrambling,17434035200
Adaptive physical-layer security,24726409500
 coding for secrecy,24726409500
 interleaving,24726409500
 puncturing,24726409500
 scrambling,24726409500
Adaptive physical-layer security,35147940600
 coding for secrecy,35147940600
 interleaving,35147940600
 puncturing,35147940600
 scrambling,35147940600
DTPA-BIGA,6602749964
 DTPABMA,6602749964
 Gadolinium retention,6602749964
 Gd-DTPA-BIGA,6602749964
 Gd-DTPA-BMA,6602749964
 ICP-MS,6602749964
 Transmetallation,6602749964
 Zinc sink,6602749964
DTPA-BIGA,57205512220
 DTPABMA,57205512220
 Gadolinium retention,57205512220
 Gd-DTPA-BIGA,57205512220
 Gd-DTPA-BMA,57205512220
 ICP-MS,57205512220
 Transmetallation,57205512220
 Zinc sink,57205512220
DTPA-BIGA,7102985794
 DTPABMA,7102985794
 Gadolinium retention,7102985794
 Gd-DTPA-BIGA,7102985794
 Gd-DTPA-BMA,7102985794
 ICP-MS,7102985794
 Transmetallation,7102985794
 Zinc sink,7102985794
DTPA-BIGA,9739395200
 DTPABMA,9739395200
 Gadolinium retention,9739395200
 Gd-DTPA-BIGA,9739395200
 Gd-DTPA-BMA,9739395200
 ICP-MS,9739395200
 Transmetallation,9739395200
 Zinc sink,9739395200
DTPA-BIGA,57202736299
 DTPABMA,57202736299
 Gadolinium retention,57202736299
 Gd-DTPA-BIGA,57202736299
 Gd-DTPA-BMA,57202736299
 ICP-MS,57202736299
 Transmetallation,57202736299
 Zinc sink,57202736299
DTPA-BIGA,57205515588
 DTPABMA,57205515588
 Gadolinium retention,57205515588
 Gd-DTPA-BIGA,57205515588
 Gd-DTPA-BMA,57205515588
 ICP-MS,57205515588
 Transmetallation,57205515588
 Zinc sink,57205515588
DTPA-BIGA,57205514839
 DTPABMA,57205514839
 Gadolinium retention,57205514839
 Gd-DTPA-BIGA,57205514839
 Gd-DTPA-BMA,57205514839
 ICP-MS,57205514839
 Transmetallation,57205514839
 Zinc sink,57205514839
Grain boundaries,8705255200
 High-throughput simulations,8705255200
 Materials informatics,8705255200
 Metallic glasses,8705255200
 Structure-property relationships,8705255200
Basis Vectors,57194392244
 Crystal Structure,57194392244
 Database,57194392244
 Lattice Vectors,57194392244
 Space Groups,57194392244
 Wyckoff Positions,57194392244
Basis Vectors,7006214218
 Crystal Structure,7006214218
 Database,7006214218
 Lattice Vectors,7006214218
 Space Groups,7006214218
 Wyckoff Positions,7006214218
Basis Vectors,57194503011
 Crystal Structure,57194503011
 Database,57194503011
 Lattice Vectors,57194503011
 Space Groups,57194503011
 Wyckoff Positions,57194503011
Basis Vectors,9845705900
 Crystal Structure,9845705900
 Database,9845705900
 Lattice Vectors,9845705900
 Space Groups,9845705900
 Wyckoff Positions,9845705900
Basis Vectors,7004929818
 Crystal Structure,7004929818
 Database,7004929818
 Lattice Vectors,7004929818
 Space Groups,7004929818
 Wyckoff Positions,7004929818
Basis Vectors,57194379165
 Crystal Structure,57194379165
 Database,57194379165
 Lattice Vectors,57194379165
 Space Groups,57194379165
 Wyckoff Positions,57194379165
Basis Vectors,57207901363
 Crystal Structure,57207901363
 Database,57207901363
 Lattice Vectors,57207901363
 Space Groups,57207901363
 Wyckoff Positions,57207901363
Basis Vectors,6603325558
 Crystal Structure,6603325558
 Database,6603325558
 Lattice Vectors,6603325558
 Space Groups,6603325558
 Wyckoff Positions,6603325558
Grassroots adoption,55588035200
 Paired participants,55588035200
 PGP,55588035200
 Secure email,55588035200
Grassroots adoption,57191995887
 Paired participants,57191995887
 PGP,57191995887
 Secure email,57191995887
Grassroots adoption,57203240784
 Paired participants,57203240784
 PGP,57203240784
 Secure email,57203240784
Grassroots adoption,57193574682
 Paired participants,57193574682
 PGP,57193574682
 Secure email,57193574682
Grassroots adoption,57208784903
 Paired participants,57208784903
 PGP,57208784903
 Secure email,57208784903
Grassroots adoption,56417117600
 Paired participants,56417117600
 PGP,56417117600
 Secure email,56417117600
Grassroots adoption,57203245208
 Paired participants,57203245208
 PGP,57203245208
 Secure email,57203245208
Grassroots adoption,57208771517
 Paired participants,57208771517
 PGP,57208771517
 Secure email,57208771517
Grassroots adoption,35621274900
 Paired participants,35621274900
 PGP,35621274900
 Secure email,35621274900
Grassroots adoption,55681652500
 Paired participants,55681652500
 PGP,55681652500
 Secure email,55681652500
Grassroots adoption,7003445799
 Paired participants,7003445799
 PGP,7003445799
 Secure email,7003445799
Grassroots adoption,6601908155
 Paired participants,6601908155
 PGP,6601908155
 Secure email,6601908155
Equalization,7202083837
 maximum likelihood sequence estimation,7202083837
 SOQPSK,7202083837
Equalization,57126390100
 frequency selective multipath,57126390100
 maximum likelihood sequence estimation,57126390100
 SOQPSK,57126390100
"Chondrodysplasia (cho, col11a1)",57214523209
 High temperature requirement A1 serine protease (HtrA1),57214523209
 Losartan,57214523209
 Osteoarthritis (OA),57214523209
 Temporomandibular joint (TMJ),57214523209
 Transforming growth factor-beta 1 (TGF-β1),57214523209
"Chondrodysplasia (cho, col11a1)",57205509268
 High temperature requirement A1 serine protease (HtrA1),57205509268
 Losartan,57205509268
 Osteoarthritis (OA),57205509268
 Temporomandibular joint (TMJ),57205509268
 Transforming growth factor-beta 1 (TGF-β1),57205509268
"Chondrodysplasia (cho, col11a1)",57208845618
 High temperature requirement A1 serine protease (HtrA1),57208845618
 Losartan,57208845618
 Osteoarthritis (OA),57208845618
 Temporomandibular joint (TMJ),57208845618
 Transforming growth factor-beta 1 (TGF-β1),57208845618
"Chondrodysplasia (cho, col11a1)",57205502574
 High temperature requirement A1 serine protease (HtrA1),57205502574
 Losartan,57205502574
 Osteoarthritis (OA),57205502574
 Temporomandibular joint (TMJ),57205502574
 Transforming growth factor-beta 1 (TGF-β1),57205502574
"Chondrodysplasia (cho, col11a1)",57205849200
 High temperature requirement A1 serine protease (HtrA1),57205849200
 Losartan,57205849200
 Osteoarthritis (OA),57205849200
 Temporomandibular joint (TMJ),57205849200
 Transforming growth factor-beta 1 (TGF-β1),57205849200
"Chondrodysplasia (cho, col11a1)",57205504743
 High temperature requirement A1 serine protease (HtrA1),57205504743
 Losartan,57205504743
 Osteoarthritis (OA),57205504743
 Temporomandibular joint (TMJ),57205504743
 Transforming growth factor-beta 1 (TGF-β1),57205504743
"Chondrodysplasia (cho, col11a1)",57207222602
 High temperature requirement A1 serine protease (HtrA1),57207222602
