keyword,document_id
 Graph problems,254
 Hardware experiment,254
 Multi-robot systems,254
 Pose graph optimizations,254
 Simulation comparison,254
 SLAM,254
 Errors,254
Compatibility,255
 Deformation,255
 Grouted prisms,255
 High-strength masonry,255
 Hollow prisms,255
 Masonry efficiency,255
 Masonry grout,255
 Shrinkage compensating admixturesCompressive strength,255
 Concrete construction,255
 Deformation,255
 Efficiency,255
 Grouting,255
 High performance concrete,255
 Prisms,255
 Shrinkage,255
 Block geometry,255
 Compatibility,255
 Concrete masonry units,255
 Experimental program,255
 High strength,255
 High strength concretes,255
 Medium strengths,255
 Shrinkage characteristic,255
 Mortar,255
Additive manufacturingOptical data processing,257
 316 stainless steel,257
 Additive manufacturing process,257
 Design/methodology/approach,257
 Dimensional accuracy,257
 Inclined surface,257
 Measurement strategies,257
 Optical measurement systems,257
 Size and position,257
 3D printers,257
Air-coupled impact-echo testing,258
 Chain dragging,258
 Concrete bridge deck,258
 DelaminationBridge decks,258
 Concrete testing,258
 Concretes,258
 Delamination,258
 Signal processing,258
 Degree of similarity,258
 Delamination detections,258
 Excitation mechanisms,258
 Impact-echo testing,258
 Measurement instruments,258
 Percentage points,258
 Quantitative method,258
 Universal threshold,258
 Concrete bridges,258
Beam steering,259
 multiple-input multiple-output (MIMO) systems,259
 mutual coupling,259
 radar antennasAntenna lobes,259
 Beam forming networks,259
 Beamforming,259
 MIMO systems,259
 Radar antennas,259
 Radar signal processing,259
 Radar systems,259
 Tracking radar,259
 Antenna mutual coupling,259
 Beam-steering,259
 Detection performance,259
 Monostatic MIMO radars,259
 Multiple input multiple output (MIMO) radars,259
 Mutual coupling,259
 Radio frequency circuitries,259
 Simple matching network,259
 MIMO radar,259
Crystallographic orientation,261
 Hydrogen embrittlement,261
 Recovery,261
 SteelDecay (organic),261
 Hydrogen embrittlement,261
 Recovery,261
 Steel,261
 Tensile testing,261
 Advanced high strength steel,261
 Concentration Measurement,261
 Crystallographic orientations,261
 Diffusible hydrogen,261
 Empirical relations,261
 Hydrogen concentration,261
 Hydrogen diffusion,261
 Microstructural evaluation,261
 High strength steel,261
capabilities,262
 excess,262
 Over-design,262
 redesign,262
 requirementsAutomobile manufacture,262
 Cellular telephones,262
 Obsolescence,262
 Purchasing,262
 capabilities,262
 Defense contractor,262
 Development costs,262
 excess,262
 Net present value,262
 Product development strategy,262
 redesign,262
 requirements,262
 Product design,262
Biocompatible,264
 Flexible,264
 III-nitride,264
 Piezoelectric generators,264
 Self-powered system,264
 Thin filmBiocompatibility,264
 Durability,264
 Electric power systems,264
 Energy harvesting,264
 Flexible electronics,264
 Lead zirconate titanate,264
 Nitrides,264
 Open circuit voltage,264
 Piezoelectric devices,264
 Piezoelectricity,264
 Thin films,264
 Wearable technology,264
 Biocompatible,264
 Flexible,264
 III-Nitride,264
 Piezoelectric generators,264
 Self-powered systems,264
 Thin film circuits,264
Nondestructive evaluation,265
 Nondestructive testing,265
 Nonlinear resonant ultrasound spectroscopy,265
 Stress corrosion crackingChlorine compounds,265
 Connecting rods,265
 Damage detection,265
 Magnesium compounds,265
 Natural frequencies,265
 Nondestructive examination,265
 Residual stresses,265
 Spectroscopy,265
 Stainless steel,265
 Steel containers,265
 Steel corrosion,265
 Ultrasonic testing,265
 Cumulative amount,265
 Longitudinal modes,265
 Magnesium chloride solution,265
 Non destructive evaluation,265
 Non-linear ultrasonic,265
 Nonlinear resonant ultrasound spectroscopies,265
 Resonance frequencies,265
 Resonance frequency shift,265
 Stress corrosion cracking,265
Biofabrication,266
 DNA,266
 Nanofabrication,266
 Roadmap,266
 SemiconductorsAgricultural robots,266
 Biological systems,266
 DNA,266
 Nanotechnology,266
 Semiconductor device manufacture,266
 Semiconductor materials,266
 Biofabrication,266
 Emerging technologies,266
 Information processing architecture,266
 Microchip fabrication,266
 Nanometer scale structure,266
 Roadmap,266
 Semiconductor industry,266
 Semiconductor technology,266
 Energy utilization,266
Finite element modeling,269
 Stiffness,269
 Tissue properties,269
 Transverse compression,269
 Young's modulusComputerized tomography,269
 Elastic moduli,269
 Histology,269
 Stiffness,269
 Stress analysis,269
 Testing,269
 Tissue,269
 Tissue engineering,269
 Computed tomography data,269
 Specific finite element,269
 Structural response,269
 Testing configurations,269
 Tissue properties,269
 Transverse compression,269
 Transverse Young's modulus,269
 X-ray computed tomography,269
 Finite element method,269
 article,269
 compression,269
 geometry,269
 human tissue,269
 maize,269
 nonhuman,269
 rigidity,269
 stress,269
 x-ray computed tomography,269
 biomechanics,269
 finite element analysis,269
 mechanical stress,269
 physiology,269
 Young modulus,269
 Biomechanical Phenomena,269
 Elastic Modulus,269
 Finite Element Analysis,269
" Stress, Mechanical",269
 Zea mays,269
Calibration,270
 motion control,270
 pneumatic actuators,270
 pose estimation,270
 robot kinematics,270
 soft robotics,270
 state estimation,270
 visual servoingCalibration,270
 Estimation,270
 Kinematics,270
 NASA,270
 Position control,270
 Rhenium alloys,270
 Robotics,270
 Sensors,270
 Configuration estimation,270
 Configuration estimation methods,270
 Global measurements,270
 Measurement system,270
 Orientation measurements,270
 Outdoor environment,270
 Position and orientations,270
 Soft robotics,270
 End effectors,270
Heat transfer,271
 Mass transfer,271
 Natural convection,271
 Nucleation,271
 SuperhydrophobicAtmospheric temperature,271
 Heat flux,271
 Heat transfer,271
 Lakes,271
 Mass transfer,271
 Microstructure,271
 Natural convection,271
 Nucleation,271
 Surface properties,271
 Surface structure,271
 Thermocouples,271
 Air bubble formation,271
 Constant surface temperatures,271
 Convection coefficients,271
 Heat and mass transfer,271
 Structured surfaces,271
 Super-hydrophobic surfaces,271
 Superhydrophobic,271
 Surface temperatures,271
 Hydrophobicity,271
CS education,273
 CS for All,273
 K-12Curricula,273
 School buildings,273
 Surveys,273
 CS education,273
 Elementary schools,273
 High level description,273
 Local expectations,273
 Open-ended questions,273
 Public school districts,273
 Public schools,273
 Student enrollments,273
 Teaching,273
Deformable capsule,274
 IGA,274
 Pulsatile flow,274
 T-splineBoundary element method,274
 Deformation,274
 Pulsatile flow,274
 Sailing vessels,274
 Splines,274
 Deformable capsule,274
 Discretizations,274
 Hydrodynamical equations,274
 Hyperelastic membranes,274
 Mean velocities,274
 Mechanical characteristics,274
 Relative rigidity,274
 T-splines,274
 Time domain analysis,274
 alginic acid,274
 Article,274
 bioengineering,274
 dynamics,274
 microcapsule,274
 oscillation,274
 priority journal,274
 pulsatile flow,274
 rigidity,274
 surface area,274
 surface property,274
 velocity,274
 hydrodynamics,274
 mechanics,274
 microcapsule,274
 Capsules,274
 Hydrodynamics,274
 Mechanical Phenomena,274
 Pulsatile Flow,274
complex systems,275
 Drenick's theorem,275
 exponential distribution,275
 failure lawFailure analysis,275
 Complex repairable systems,275
 Component distributions,275
 Component failures,275
 Drenick's theorem,275
 Exponential distributions,275
 Failure-time distribution,275
 Mutually independents,275
 Simulation studies,275
 Large scale systems,275
Array antennas,276
 element-gain paradox,276
 mutual coupling,276
 Poynting streamlines,276
 receiving antennasDipole antennas,276
 Directive antennas,276
 Electromagnetic waves,276
 Magnetic resonance imaging,276
 Receiving antennas,276
 Array antennas,276
 element-gain paradox,276
 Loaded antennas,276
 Mutual coupling,276
 Poynting streamlines,276
 Shape,276
 Antenna arrays,276
DAC layout,277
 DAC settling,277
 SAR ADC,277
 timing schemeCapacitance,277
 Capacitors,277
 Computer architecture,277
 Computer circuits,277
 Digital to analog conversion,277
 Electric power utilization,277
 Logic gates,277
 Switches,277
 DAC layout,277
 DAC settling,277
 Delays,277
 Power demands,277
 SAR ADC,277
 timing scheme,277
 Analog to digital conversion,277
Brittle crack,278
 Crack interaction,278
 Graph theory,278
 Machine learning,278
 Reduced-order modelsArtificial intelligence,278
 Brittle fracture,278
 Computation theory,278
 Crack propagation,278
 Graph theory,278
 Learning systems,278
 Brittle cracks,278
 Computational challenges,278
 Crack interaction,278
 Crack propagation simulations,278
 Graph theoretic algorithm,278
 Graph theoretic approach,278
 High fidelity models,278
 Reduced order models,278
 Cracks,278
Ensembles,281
 Multiple Choice Learning,281
 Neural networksClassification (of information),281
 Machine learning,281
 Neural networks,281
 Stochastic systems,281
 Alpha model,281
 Classification datasets,281
 Ensemble members,281
 Ensembles,281
 Loss functions,281
 Multiple choice,281
 Training time,281
 Learning algorithms,281
Computational differential geometry,284
 Manifold boundary approximation method,284
 Model reduction,284
 Parameter identifiability,284
 Power system modeling,284
 System identificationComputational geometry,284
 Identification (control systems),284
 Mapping,284
 Boundary approximation methods,284
 Computational differential geometry,284
 Model reduction,284
 Parameter identifiability,284
 Power system model,284
 Parameter estimation,284
Computer vision,291
 Image processing,291
 Machine learning,291
 Mode shape identification,291
 PCAAutomation,291
 Classification (of information),291
 Computer vision,291
 Image processing,291
 Learning systems,291
 Machinery,291
 Structural analysis,291
 Structural dynamics,291
 Structural health monitoring,291
 Support vector machines,291
 Automated process,291
 Compressor blades,291
 Engineering design,291
 Finite element solver,291
 Gray-scale images,291
 Mode shapes,291
 Orthogonal axes,291
 Principal axes,291
 Principal component analysis,291
Alassroom archive,292
 Industrial design history,292
 Instagram search,292
 Instagram student presentations,292
 Social mediaCurricula,292
 Product design,292
 Alassroom archive,292
 Design knowledge,292
 Instagram search,292
 Instagram student presentations,292
 Personal growth,292
 Presentation tools,292
 Search process,292
 Social media,292
 Students,292
Class room design,293
 Creativity pedagogy,293
 Industrial design,293
 Student learning,293
 Studio environmentBehavioral research,293
 Product design,293
 Surveys,293
 Class rooms,293
 Classroom environment,293
 Creativity pedagogy,293
 Emotional wellbeing,293
 Learning experiences,293
 Psychological well-being,293
 Student learning,293
 Student perceptions,293
 Students,293
Communication,294
 Design education,294
 Interdisciplinary education,294
 Interdisciplinary teams,294
 Product designCommunication,294
 Friction,294
 Students,294
 Surveys,294
 Design Education,294
 Interdisciplinary education,294
 Interdisciplinary teams,294
 Pilot studies,294
 Team members,294
 Product design,294
Big data,297
 Design methods,297
 Persona,297
 Persona Generator,297
 User centred designBig data,297
 Sales,297
 User centered design,297
 Customer information,297
 Demographic data,297
 Design method,297
 Microdata,297
 National level,297
 Persona,297
 Persona Generator,297
 Product designers,297
 Population statistics,297
Learning in games,298
 Repeated interactions,298
 Trigger strategiesMulti agent systems,298
 Stochastic models,298
 Stochastic systems,298
 Action sets,298
 Extended interaction,298
 Learning in games,298
 Long-term relationships,298
 Repeated games,298
 Stochastic game,298
 Time-varying structure,298
 Trigger strategies,298
 Autonomous agents,298
Dense phase,299
 Fluidization,299
 Modeling,299
 Pressurized coal,299
 TransportCarbon dioxide,299
 Coal,299
 Coal deposits,299
 Flow rate,299
 Fluidization,299
 Fluidized beds,299
 Hoppers,299
 Models,299
 Coal particles,299
 Dense Phase,299
 Design concept,299
 Gravitational forces,299
 Horizontal pipes,299
 Model results,299
 Transport,299
 Virtual reactors,299
 Coal transportation,299
Behavior trees,302
 Grammatical evolution,302
 SwarmsCombinatorial optimization,302
 Computational grammars,302
 Forestry,302
 Multi agent systems,302
 Agent behavior,302
 Behavior trees,302
 Bootstrapping method,302
 Credit assignment problems,302
 Fitness functions,302
 Grammatical evolution,302
 Swarm behavior,302
 Swarms,302
 Autonomous agents,302
Frequency response,307
 Leap motion controller,307
 Markerless motion capture,307
 TremorBandwidth,307
 Controllers,307
 Motion control,307
 Clinical settings,307
 Dynamic accuracies,307
 High resolution,307
 Leap motions,307
 Limited bandwidth,307
 Markerless motion capture,307
 Movement disorders,307
 Tremor,307
 Frequency response,307
 Article,307
 bandwidth,307
 data processing,307
 inverse filter,307
 leap motion controller,307
 oscillation,307
 priority journal,307
 tremor,307
 biomechanics,307
 movement (physiology),307
 pathophysiology,307
 tremor,307
 Biomechanical Phenomena,307
 Movement,307
 Tremor,307
Best Practices,317
 Impact Assessment,317
 Service LearningProduct design,317
 Project management,317
 Teaching,317
 Best practices,317
 Developing nations,317
 Engineering program,317
 Engineering service,317
 Impact assessments,317
 Project outcomes,317
 Service learning,317
 Service learning project,317
 Engineering education,317
Clean water,325
 Cup seal,325
 Design for the developing world,325
 Engineering for global development,325
 Hand pump,325
 India Mark,325
